1578.4234619140625,99.89057922363281,1711.673583984375,99.85029602050781
1576.469970703125,99.76683807373047,1709.8682861328125,99.74417877197266
1574.5418701171875,99.64344787597656,1708.2999267578125,99.65199279785156
1572.719482421875,99.52729034423828,1706.5799560546875,99.55072021484375
1570.8885498046875,99.41036224365234,1704.7117919921875,99.44078826904297
1568.943359375,99.28621673583984,1702.7740478515625,99.32635498046875
1566.797607421875,99.1484603881836,1700.7550048828125,99.20696258544922
1564.5863037109375,99.00714111328125,1698.5614013671875,99.07740020751953
1562.115234375,98.84901428222656,1696.1549072265625,98.93535614013672
1559.3292236328125,98.67044067382812,1693.480224609375,98.77753448486328
1556.39013671875,98.48304748535156,1690.5360107421875,98.60386657714844
1553.1168212890625,98.27436828613281,1687.3028564453125,98.41312408447266
1549.5670166015625,98.0474624633789,1683.748291015625,98.20340728759766
1545.4752197265625,97.78526306152344,1679.7921142578125,97.9699935913086
1541.0419921875,97.5008544921875,1675.352294921875,97.70806121826172
1536.1258544921875,97.18734741210938,1670.4013671875,97.4159164428711
1530.6158447265625,96.83502960205078,1664.9462890625,97.09388732910156
1524.3795166015625,96.43585968017578,1658.7886962890625,96.7306137084961
1517.5599365234375,95.99867248535156,1651.834716796875,96.32050323486328
1509.7052001953125,95.49876403808594,1644.019775390625,95.85975646972656
1501.17919921875,94.95402526855469,1635.2645263671875,95.34364318847656
1491.4439697265625,94.33048248291016,1625.5675048828125,94.77174377441406
1480.829345703125,93.65290832519531,1614.7569580078125,94.13410186767578
1468.339599609375,92.85529327392578,1602.68359375,93.4219970703125
1455.10498046875,92.00798797607422,1589.1336669921875,92.62269592285156
1440.2874755859375,91.06324005126953,1574.0267333984375,91.73155975341797
1423.6092529296875,89.99662780761719,1557.2236328125,90.74034118652344
1404.851318359375,88.79301452636719,1538.5234375,89.63715362548828
1384.18701171875,87.47554779052734,1517.6982421875,88.40856170654297
1361.8150634765625,86.04777526855469,1494.6016845703125,87.04598236083984
1335.7679443359375,84.37983703613281,1469.0592041015625,85.53910064697266
1307.0218505859375,82.54857635498047,1440.6654052734375,83.86397552490234
1275.99267578125,80.55787658691406,1409.087890625,82.00102233886719
1241.595947265625,78.3682861328125,1374.1495361328125,79.93976593017578
1202.3057861328125,75.85736083984375,1335.5574951171875,77.66304016113281
1159.852783203125,73.1265869140625,1292.876708984375,75.14512634277344
1112.935302734375,70.13179016113281,1245.7825927734375,72.3667221069336
1060.022705078125,66.74991607666016,1193.871337890625,69.30411529541016
1004.243408203125,63.19215393066406,1136.680419921875,65.93000793457031
940.412841796875,59.110595703125,1073.902099609375,62.22626876831055
